if you asked for the dbus_address_entry_get_value_APIParam_2 `` host '' you would get the value `` example.com '' dbus_address_entry_get_value_APIParam_0 value is already unescaped,if you asked for the dbus_address_entry_get_value_APIParam_2  host  you would call dbus_address_entry_get_value_APIName with value  example.com  dbus_address_entry_get_value_APIParam_0 value is already unescaped,"host = example.com , port = 8073 ''","host = example.com , port = 8073",libdbus
null,null,Deprecated former name of dbus_watch_get_unix_fd_APIName,Deprecated former name of dbus_watch_get_unix_fd_APIName,libdbus
null,null,Gets flags from DBusWatchFlags indicating what conditions should be monitored on the file descriptor,Gets flags from dbus_watch_get_flags_APIParam_1 indicating what conditions should be monitored on the file descriptor,libdbus
null,null,"On Windows, dbus_watch_get_unix_fd_APIName returns -1 but dbus_watch_get_socket_APIName returns a Winsock socket","On Windows, dbus_watch_get_unix_fd_APIName returns _1 but dbus_watch_get_socket_APIName returns a Winsock socket",libdbus
null,null,"The flags returned will only contain DBUS_WATCH_READABLE and DBUS_WATCH_WRITABLE, never DBUS_WATCH_HANGUP or DBUS_WATCH_ERROR","The flags returned will only contain DBUS_WATCH_READABLE and DBUS_WATCH_WRITABLE, never DBUS_WATCH_HANGUP or DBUS_WATCH_ERROR",libdbus
null,null,"Returns a socket to be watched, on UNIX this will return -1 if our transport is not socket-based so dbus_watch_get_unix_fd_APIName is preferred","Returns a socket to be watched, on UNIX this will return _1 if our transport is not socket_based so dbus_watch_get_unix_fd_APIName is preferred",libdbus
null,null,Always returns -1 on Windows,Always returns _1 on Windows,libdbus
null,null,"If you ignore the FALSE return, your application may spin in a busy loop on the file descriptor until memory becomes available, but nothing more catastrophic should happen","If you ignore the FALSE return, your application may spin in a busy loop on the file descriptor until memory becomes available, but nothing more catastrophic should happen",libdbus
during the DBusAddWatchFunction,during the DBusAddWatchFunction,"dbus_watch_handle_APIName can not be called , as the connection will not be ready to handle that dbus_watch_handle_APIParam_1 yet","dbus_watch_handle_APIName can not be called , as the connection will not be ready to handle that dbus_watch_handle_APIParam_1 yet",libdbus
null,null,with Qt you might store the QSocketNotifier for this dbus_watch_set_data_APIParam_1 and with GLib you might store a GSource,with Qt you might store the QSocketNotifier for this dbus_watch_set_data_APIParam_1 and with GLib you might store a GSource,libdbus
